training_row_id,run_id,festival_year,university_id,student_count,campus_scale,booth_id,menu_id,booth_zone,menu_category,price,observation_timestamp,target_window_end,festival_day,day_of_week,is_weekend,minutes_to_close,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,current_stock,initial_stock,stockout_flag,booth_ticket_count_30m,booth_unique_menu_count_1m,precipitation_probability,temperature,event_ending_soon,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,future_sales_30m,future_latent_30m,censored_window_flag,data_class
2024-mirae-univ-1574,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T17:00:00,2024-05-22T17:30:00,3,2,0,299,3,5,2,2,151,158,0,10,0,0,22.0,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1575,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T17:30:00,2024-05-22T18:00:00,3,2,0,269,0,10,5,4,141,158,0,17,1,0,21.7,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1576,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T18:00:00,2024-05-22T18:30:00,3,2,0,239,3,4,10,2,137,158,0,9,1,0,19.6,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1577,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T18:30:00,2024-05-22T19:00:00,3,2,0,209,0,8,4,4,129,158,0,23,1,1,20.3,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1578,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T19:00:00,2024-05-22T19:30:00,3,2,0,179,0,15,8,5,114,158,0,15,0,0,21.2,1,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1579,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T19:30:00,2024-05-22T20:00:00,3,2,0,149,0,7,15,3,107,158,0,19,1,0,21.3,1,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1580,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T20:00:00,2024-05-22T20:30:00,3,2,0,119,2,5,7,3,102,158,0,17,0,0,20.2,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1581,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T20:30:00,2024-05-22T21:00:00,3,2,0,89,0,15,5,6,87,158,0,16,2,0,20.0,0,0,0,0,0,1,1,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1582,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T21:00:00,2024-05-22T21:30:00,3,2,0,59,0,1,15,1,86,158,0,6,0,0,19.3,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1583,2024-mirae-univ,2024,mirae-univ,9000,0.6,B11,B11-M04,C,drink,4100.0,2024-05-22T21:30:00,2024-05-22T22:00:00,3,2,0,29,0,2,1,1,84,158,0,7,0,1,19.0,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1584,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T16:00:00,2024-05-20T16:30:00,1,0,0,359,0,0,0,0,109,109,0,0,0,31,19.4,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1585,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T16:30:00,2024-05-20T17:00:00,1,0,0,329,0,7,0,3,102,109,0,6,0,26,19.3,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1586,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T17:00:00,2024-05-20T17:30:00,1,0,0,299,2,5,7,3,97,109,0,7,1,20,18.7,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1587,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T17:30:00,2024-05-20T18:00:00,1,0,0,269,3,5,5,2,92,109,0,21,2,29,18.9,0,0,0,0,0,20,20,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1588,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T18:00:00,2024-05-20T18:30:00,1,0,0,239,0,20,5,8,72,109,0,13,0,20,18.1,0,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1589,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T18:30:00,2024-05-20T19:00:00,1,0,0,209,0,9,20,3,63,109,0,21,0,29,18.9,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1590,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T19:00:00,2024-05-20T19:30:00,1,0,0,179,2,12,9,5,51,109,0,28,1,25,16.9,1,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1591,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T19:30:00,2024-05-20T20:00:00,1,0,0,149,0,9,12,4,42,109,0,11,1,47,16.8,1,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1592,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T20:00:00,2024-05-20T20:30:00,1,0,0,119,0,3,9,2,39,109,0,12,0,35,17.9,0,0,0,0,0,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1593,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T20:30:00,2024-05-20T21:00:00,1,0,0,89,0,0,3,0,39,109,0,9,2,32,18.0,0,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1594,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T21:00:00,2024-05-20T21:30:00,1,0,0,59,3,9,0,4,30,109,0,12,1,32,17.7,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1595,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-20T21:30:00,2024-05-20T22:00:00,1,0,0,29,3,3,9,1,27,109,0,9,1,24,17.3,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1596,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T16:00:00,2024-05-21T16:30:00,2,1,0,359,0,0,0,0,109,109,0,0,0,16,17.8,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1597,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T16:30:00,2024-05-21T17:00:00,2,1,0,329,1,5,0,2,104,109,0,11,0,20,17.1,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1598,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T17:00:00,2024-05-21T17:30:00,2,1,0,299,2,4,5,3,100,109,0,6,0,24,16.7,0,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1599,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T17:30:00,2024-05-21T18:00:00,2,1,0,269,0,15,4,7,85,109,0,22,0,24,15.8,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1600,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T18:00:00,2024-05-21T18:30:00,2,1,0,239,0,3,15,1,82,109,0,13,1,20,17.3,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1601,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T18:30:00,2024-05-21T19:00:00,2,1,0,209,7,12,3,3,70,109,0,21,3,20,17.1,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1602,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T19:00:00,2024-05-21T19:30:00,2,1,0,179,9,10,12,5,60,109,0,32,0,17,17.8,1,0,0,0,0,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1603,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T19:30:00,2024-05-21T20:00:00,2,1,0,149,3,9,10,4,51,109,0,18,0,18,15.5,1,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1604,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T20:00:00,2024-05-21T20:30:00,2,1,0,119,0,7,9,3,44,109,0,19,1,27,15.7,0,0,0,0,0,1,1,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1605,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T20:30:00,2024-05-21T21:00:00,2,1,0,89,0,1,7,1,43,109,0,12,1,30,15.9,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1606,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T21:00:00,2024-05-21T21:30:00,2,1,0,59,4,6,1,3,37,109,0,6,0,20,15.3,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1607,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-21T21:30:00,2024-05-21T22:00:00,2,1,0,29,0,4,6,2,33,109,0,10,1,16,15.1,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1608,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T16:00:00,2024-05-22T16:30:00,3,2,0,359,2,2,0,1,107,109,0,1,1,0,21.3,0,0,0,1,10,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1609,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T16:30:00,2024-05-22T17:00:00,3,2,0,329,0,0,2,0,107,109,0,7,0,1,21.4,0,0,0,1,10,3,3,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1610,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T17:00:00,2024-05-22T17:30:00,3,2,0,299,0,3,0,1,104,109,0,5,0,0,22.0,0,0,0,1,10,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1611,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T17:30:00,2024-05-22T18:00:00,3,2,0,269,0,9,3,3,95,109,0,11,0,0,21.7,0,0,0,1,10,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1612,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T18:00:00,2024-05-22T18:30:00,3,2,0,239,0,7,9,4,88,109,0,13,1,0,19.6,0,0,0,1,10,11,11,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1613,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T18:30:00,2024-05-22T19:00:00,3,2,0,209,3,11,7,4,77,109,0,18,0,1,20.3,0,10,0,1,10,8,8,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1614,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T19:00:00,2024-05-22T19:30:00,3,2,0,179,2,8,11,3,69,109,0,23,0,0,21.2,1,0,0,1,10,11,11,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1615,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T19:30:00,2024-05-22T20:00:00,3,2,0,149,5,11,8,5,58,109,0,21,1,0,21.3,1,10,0,1,10,8,8,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1616,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T20:00:00,2024-05-22T20:30:00,3,2,0,119,4,8,11,2,50,109,0,19,2,0,20.2,0,10,30,1,10,3,3,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1617,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T20:30:00,2024-05-22T21:00:00,3,2,0,89,0,3,8,1,47,109,0,7,0,0,20.0,0,10,60,1,10,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1618,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T21:00:00,2024-05-22T21:30:00,3,2,0,59,1,9,3,5,38,109,0,17,1,0,19.3,0,10,90,1,10,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1619,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M01,D,dessert,3074.9999999999995,2024-05-22T21:30:00,2024-05-22T22:00:00,3,2,0,29,3,9,9,4,29,109,0,9,0,1,19.0,0,0,0,1,10,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1620,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T16:00:00,2024-05-20T16:30:00,1,0,0,359,0,0,0,0,131,131,0,0,0,31,19.4,0,0,0,1,30,1,1,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1621,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T16:30:00,2024-05-20T17:00:00,1,0,0,329,0,1,0,1,130,131,0,6,0,26,19.3,0,0,0,1,30,3,3,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1622,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T17:00:00,2024-05-20T17:30:00,1,0,0,299,1,3,1,2,127,131,0,7,1,20,18.7,0,0,0,1,30,15,15,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1623,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T17:30:00,2024-05-20T18:00:00,1,0,0,269,0,15,3,7,112,131,0,21,2,29,18.9,0,0,0,1,30,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1624,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T18:00:00,2024-05-20T18:30:00,1,0,0,239,0,0,15,0,112,131,0,13,0,20,18.1,0,0,0,1,30,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1625,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T18:30:00,2024-05-20T19:00:00,1,0,0,209,1,7,0,4,105,131,0,21,0,29,18.9,0,0,0,1,30,12,12,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1626,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T19:00:00,2024-05-20T19:30:00,1,0,0,179,1,12,7,7,93,131,0,28,1,25,16.9,1,0,0,1,30,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1627,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T19:30:00,2024-05-20T20:00:00,1,0,0,149,4,9,12,3,84,131,0,11,1,47,16.8,1,30,0,1,30,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1628,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T20:00:00,2024-05-20T20:30:00,1,0,0,119,0,7,9,5,77,131,0,12,0,35,17.9,0,0,0,1,30,4,4,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1629,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T20:30:00,2024-05-20T21:00:00,1,0,0,89,1,4,7,3,73,131,0,9,2,32,18.0,0,0,0,1,30,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1630,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T21:00:00,2024-05-20T21:30:00,1,0,0,59,1,6,4,3,67,131,0,12,1,32,17.7,0,0,0,1,30,5,5,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1631,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-20T21:30:00,2024-05-20T22:00:00,1,0,0,29,2,5,6,2,62,131,0,9,1,24,17.3,0,0,0,1,30,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1632,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T16:00:00,2024-05-21T16:30:00,2,1,0,359,0,0,0,0,131,131,0,0,0,16,17.8,0,0,0,1,30,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1633,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T16:30:00,2024-05-21T17:00:00,2,1,0,329,0,6,0,4,125,131,0,11,0,20,17.1,0,0,0,1,30,4,4,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1634,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T17:00:00,2024-05-21T17:30:00,2,1,0,299,0,4,6,2,121,131,0,6,0,24,16.7,0,0,0,1,30,17,17,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1635,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T17:30:00,2024-05-21T18:00:00,2,1,0,269,3,17,4,7,104,131,0,22,0,24,15.8,0,0,0,1,30,9,9,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1636,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T18:00:00,2024-05-21T18:30:00,2,1,0,239,0,9,17,5,95,131,0,13,1,20,17.3,0,30,0,1,30,10,10,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1637,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T18:30:00,2024-05-21T19:00:00,2,1,0,209,6,10,9,3,85,131,0,21,3,20,17.1,0,0,0,1,30,22,22,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1638,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T19:00:00,2024-05-21T19:30:00,2,1,0,179,7,22,10,10,63,131,0,32,0,17,17.8,1,30,0,1,30,14,14,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1639,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T19:30:00,2024-05-21T20:00:00,2,1,0,149,0,14,22,5,49,131,0,18,0,18,15.5,1,0,0,1,30,24,24,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1640,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T20:00:00,2024-05-21T20:30:00,2,1,0,119,7,24,14,8,25,131,0,19,1,27,15.7,0,0,0,1,30,16,16,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1641,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T20:30:00,2024-05-21T21:00:00,2,1,0,89,0,16,24,6,9,131,0,12,1,30,15.9,0,0,0,1,30,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1642,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T21:00:00,2024-05-21T21:30:00,2,1,0,59,0,0,16,0,9,131,0,6,0,20,15.3,0,30,0,1,30,9,12,1,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1643,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-21T21:30:00,2024-05-21T22:00:00,2,1,0,29,0,9,0,4,0,131,1,10,1,16,15.1,0,30,30,1,30,0,18,1,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1644,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T16:00:00,2024-05-22T16:30:00,3,2,0,359,0,0,0,0,131,131,0,1,1,0,21.3,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1645,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T16:30:00,2024-05-22T17:00:00,3,2,0,329,0,8,0,6,123,131,0,7,0,1,21.4,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1646,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T17:00:00,2024-05-22T17:30:00,3,2,0,299,1,7,8,3,116,131,0,5,0,0,22.0,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1647,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T17:30:00,2024-05-22T18:00:00,3,2,0,269,0,6,7,3,110,131,0,11,0,0,21.7,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1648,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T18:00:00,2024-05-22T18:30:00,3,2,0,239,1,6,6,4,104,131,0,13,1,0,19.6,0,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1649,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T18:30:00,2024-05-22T19:00:00,3,2,0,209,4,17,6,5,87,131,0,18,0,1,20.3,0,0,0,0,0,17,17,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1650,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T19:00:00,2024-05-22T19:30:00,3,2,0,179,7,17,17,8,70,131,0,23,0,0,21.2,1,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1651,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T19:30:00,2024-05-22T20:00:00,3,2,0,149,0,10,17,5,60,131,0,21,1,0,21.3,1,0,0,0,0,15,15,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1652,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T20:00:00,2024-05-22T20:30:00,3,2,0,119,2,15,10,5,45,131,0,19,2,0,20.2,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1653,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T20:30:00,2024-05-22T21:00:00,3,2,0,89,0,11,15,4,34,131,0,7,0,0,20.0,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1654,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T21:00:00,2024-05-22T21:30:00,3,2,0,59,4,10,11,5,24,131,0,17,1,0,19.3,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1655,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M02,D,food,4612.5,2024-05-22T21:30:00,2024-05-22T22:00:00,3,2,0,29,0,8,10,2,16,131,0,9,0,1,19.0,0,0,0,0,0,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1656,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M03,D,drink,3074.9999999999995,2024-05-20T16:00:00,2024-05-20T16:30:00,1,0,0,359,0,0,0,0,136,136,0,0,0,31,19.4,0,0,0,1,30,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1657,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M03,D,drink,3074.9999999999995,2024-05-20T16:30:00,2024-05-20T17:00:00,1,0,0,329,0,0,0,0,136,136,0,6,0,26,19.3,0,0,0,1,30,0,0,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1658,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M03,D,drink,3074.9999999999995,2024-05-20T17:00:00,2024-05-20T17:30:00,1,0,0,299,0,0,0,0,136,136,0,7,1,20,18.7,0,0,0,1,30,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1659,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M03,D,drink,3074.9999999999995,2024-05-20T17:30:00,2024-05-20T18:00:00,1,0,0,269,4,6,0,3,130,136,0,21,2,29,18.9,0,0,0,1,30,6,6,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1660,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M03,D,drink,3074.9999999999995,2024-05-20T18:00:00,2024-05-20T18:30:00,1,0,0,239,0,6,6,3,124,136,0,13,0,20,18.1,0,0,0,1,30,19,19,0,SYNTHETIC_FINAL_TRAINING
2024-mirae-univ-1661,2024-mirae-univ,2024,mirae-univ,9000,0.6,B12,B12-M03,D,drink,3074.9999999999995,2024-05-20T18:30:00,2024-05-20T19:00:00,1,0,0,209,8,19,6,9,105,136,0,21,0,29,18.9,0,30,0,1,30,26,26,0,SYNTHETIC_FINAL_TRAINING
